,Beta Value,Max Bid,Num Bids,Average Optimum Profit,Average Actual Profit,Average Loss,Average Loss Per Bid,Worst Loss,Average Worst Loss
1503,2.6,30,5,53.4,30.977,-10.439,-2.088,10.769,2.154
1504,2.6,30,10,94.94,60.164,-23.648,-2.365,9.869,0.987
1505,2.6,30,20,187.22,141.729,-69.722,-3.486,-25.821,-1.291
1506,2.6,30,50,425.06,366.134,-202.649,-4.053,-127.307,-2.546
1507,2.6,30,100,827.12,734.476,-416.353,-4.164,-314.234,-3.142
1508,2.6,30,150,1231.16,1106.81,-633.287,-4.222,-464.441,-3.096
1509,2.6,30,200,1644.04,1502.155,-869.832,-4.349,-699.082,-3.495
1510,2.6,30,500,4052.42,3787.091,-2228.468,-4.457,-1957.281,-3.915
1511,2.6,30,1000,8040.44,7547.431,-4454.954,-4.455,-4025.743,-4.026
1512,2.6,40,5,69.56,39.28,-12.526,-2.505,13.119,2.624
1513,2.6,40,10,129.34,88.861,-39.115,-3.912,16.513,1.651
1514,2.6,40,20,244.1,194.284,-100.399,-5.02,-46.297,-2.315
1515,2.6,40,50,575.2,487.511,-266.281,-5.326,-149.188,-2.984
1516,2.6,40,100,1109.68,979.926,-553.126,-5.531,-474.417,-4.744
1517,2.6,40,150,1613.72,1459.738,-839.077,-5.594,-706.274,-4.708
1518,2.6,40,200,2151.16,1986.153,-1158.784,-5.794,-989.566,-4.948
1519,2.6,40,500,5368.36,5027.255,-2962.501,-5.925,-2708.527,-5.417
1520,2.6,40,1000,10550.5,10066.824,-6008.939,-6.009,-5543.65,-5.544
1521,2.6,50,5,86.64,45.944,-12.621,-2.524,17.308,3.462
1522,2.6,50,10,157.78,105.755,-45.071,-4.507,23.715,2.372
1523,2.6,50,20,303.78,227.925,-111.087,-5.554,-45.177,-2.259
1524,2.6,50,50,693.34,593.765,-327.096,-6.542,-155.826,-3.117
1525,2.6,50,100,1356.1,1210.669,-689.092,-6.891,-456.359,-4.564
1526,2.6,50,150,1978.4,1788.473,-1027.55,-6.85,-811.876,-5.413
1527,2.6,50,200,2656.04,2427.557,-1406.003,-7.03,-1082.743,-5.414
1528,2.6,50,500,6623.82,6189.99,-3642.367,-7.285,-3180.315,-6.361
1529,2.6,50,1000,13172.16,12487.467,-7421.252,-7.421,-6706.881,-6.707
1530,2.6,100,5,181.02,110.35,-40.727,-8.145,33.962,6.792
1531,2.6,100,10,313.28,220.081,-99.589,-9.959,-19.95,-1.995
1532,2.6,100,20,583.36,446.882,-222.513,-11.126,-57.123,-2.856
1533,2.6,100,50,1364.76,1176.606,-651.698,-13.034,-372.86,-7.457
1534,2.6,100,100,2711.66,2454.273,-1411.327,-14.113,-1115.149,-11.151
1535,2.6,100,150,3914.62,3632.484,-2126.861,-14.179,-1405.348,-9.369
1536,2.6,100,200,5305.22,4963.428,-2922.959,-14.615,-2453.239,-12.266
1537,2.6,100,500,12970.5,12477.455,-7488.801,-14.978,-6798.451,-13.597
1538,2.6,100,1000,25864.14,25081.579,-15133.833,-15.134,-13931.757,-13.932
1539,2.6,200,5,329.42,168.546,-41.846,-8.369,55.116,11.023
1540,2.6,200,10,619.66,398.383,-160.052,-16.005,28.175,2.817
1541,2.6,200,20,1179.62,883.67,-429.97,-21.498,-149.426,-7.471
1542,2.6,200,50,2744.7,2309.129,-1253.475,-25.07,-767.329,-15.347
1543,2.6,200,100,5263.1,4707.017,-2682.747,-26.827,-1941.85,-19.418
1544,2.6,200,150,7838.12,7200.95,-4186.289,-27.909,-3166.459,-21.11
1545,2.6,200,200,10485.92,9572.313,-5539.267,-27.696,-4472.844,-22.364
1546,2.6,200,500,25802.68,24087.784,-14163.676,-28.327,-11915.866,-23.832
1547,2.6,200,1000,51105.14,48600.19,-28944.367,-28.944,-25770.362,-25.77
1548,2.6,500,5,865.14,420.42,-87.674,-17.535,229.231,45.846
1549,2.6,500,10,1551.1,995.145,-398.568,-39.857,85.097,8.51
1550,2.6,500,20,2940.12,2217.138,-1086.323,-54.316,-174.018,-8.701
1551,2.6,500,50,6798.42,5767.004,-3152.227,-63.045,-1648.774,-32.975
1552,2.6,500,100,13128.64,11566.493,-6517.016,-65.17,-4941.419,-49.414
1553,2.6,500,150,19747.5,17603.884,-10008.692,-66.725,-7729.897,-51.533
1554,2.6,500,200,25562.82,23270.619,-13438.765,-67.194,-11131.538,-55.658
1555,2.6,500,500,63911.4,59150.528,-34569.22,-69.138,-31061.021,-62.122
1556,2.6,500,1000,126317.72,117322.905,-68739.166,-68.739,-63212.133,-63.212
1557,2.6,1000,5,1590.8,872.342,-260.495,-52.099,298.846,59.769
1558,2.6,1000,10,3139.76,2041.814,-834.214,-83.421,109.581,10.958
1559,2.6,1000,20,5833.58,4262.61,-2018.925,-100.946,-198.968,-9.948
1560,2.6,1000,50,13696.8,11674.997,-6406.997,-128.14,-2559.548,-51.191
1561,2.6,1000,100,26790.36,24226.575,-13922.591,-139.226,-10456.596,-104.566
1562,2.6,1000,150,38763.96,36052.463,-21143.248,-140.955,-17952.401,-119.683
1563,2.6,1000,200,51770.5,49290.489,-29378.758,-146.894,-21736.59,-108.683
1564,2.6,1000,500,128727.24,125124.747,-75614.27,-151.229,-66750.963,-133.502
1565,2.6,1000,1000,254041.18,249914.692,-152206.545,-152.207,-143249.182,-143.249
1566,2.6,5000,5,8879.6,5606.307,-2191.076,-438.215,1101.063,220.213
1567,2.6,5000,10,15897.98,10985.779,-4871.171,-487.117,341.232,34.123
1568,2.6,5000,20,27111.12,20797.979,-10370.626,-518.531,-1783.855,-89.193
1569,2.6,5000,50,68211.02,58027.093,-31792.086,-635.842,-17193.62,-343.872
1570,2.6,5000,100,130367.88,115484.983,-65343.491,-653.435,-41284.132,-412.841
1571,2.6,5000,150,197077.08,180746.157,-104947.28,-699.649,-90364.416,-602.429
1572,2.6,5000,200,255418.08,234499.962,-136262.239,-681.311,-112450.591,-562.253
1573,2.6,5000,500,640700.4,602781.949,-356358.719,-712.717,-324696.395,-649.393
1574,2.6,5000,1000,1270931.66,1211354.412,-722534.543,-722.535,-669104.24,-669.104
1575,2.6,10000,5,16853.04,8760.436,-2278.497,-455.699,3848.652,769.73
1576,2.6,10000,10,32326.16,21439.387,-9006.249,-900.625,1161.266,116.127
1577,2.6,10000,20,56281.86,43042.234,-21395.365,-1069.768,-6135.117,-306.756
1578,2.6,10000,50,134898.9,114636.624,-62752.432,-1255.049,-29873.744,-597.475
1579,2.6,10000,100,261763.72,235968.879,-135290.525,-1352.905,-96857.403,-968.574
1580,2.6,10000,150,390358.28,363561.189,-213423.389,-1422.823,-161154.905,-1074.366
1581,2.6,10000,200,519669.36,480354.727,-280481.896,-1402.409,-216092.536,-1080.463
1582,2.6,10000,500,1268305.18,1223368.384,-735558.699,-1471.117,-616409.26,-1232.819
1583,2.6,10000,1000,2505118.24,2440164.105,-1476657.089,-1476.657,-1349217.819,-1349.218
1584,2.7,10,5,18.32,10.846,-4.061,-0.812,1.744,0.349
1585,2.7,10,10,33.04,22.553,-10.316,-1.032,1.282,0.128
1586,2.7,10,20,65.74,48.305,-23.957,-1.198,-10.697,-0.535
1587,2.7,10,50,158.44,125.379,-66.697,-1.334,-39.749,-0.795
1588,2.7,10,100,306.28,256.09,-142.653,-1.427,-84.977,-0.85
1589,2.7,10,150,457.02,385.91,-216.643,-1.444,-176.65,-1.178
1590,2.7,10,200,612.14,520.742,-294.023,-1.47,-241.885,-1.209
1591,2.7,10,500,1515.9,1318.764,-757.319,-1.515,-674.557,-1.349
1592,2.7,10,1000,3007.16,2631.198,-1517.435,-1.517,-1395.646,-1.396
1593,2.7,20,5,35.82,19.84,-6.573,-1.315,6.675,1.335
1594,2.7,20,10,64.4,43.518,-19.666,-1.967,12.068,1.207
1595,2.7,20,20,124.34,96.399,-50.348,-2.517,0.234,0.012
1596,2.7,20,50,291.58,259.303,-151.311,-3.026,-100.381,-2.008
1597,2.7,20,100,564.3,506.281,-297.281,-2.973,-196.64,-1.966
1598,2.7,20,150,843.08,787.651,-475.399,-3.169,-353.871,-2.359
1599,2.7,20,200,1116.74,1051.068,-637.46,-3.187,-411.686,-2.058
1600,2.7,20,500,2782.66,2680.904,-1650.289,-3.301,-1456.026,-2.912
1601,2.7,20,1000,5537.42,5385.78,-3334.884,-3.335,-3082.099,-3.082
1602,2.7,30,5,56.5,37.655,-16.729,-3.346,-0.097,-0.019
1603,2.7,30,10,101.38,76.7,-39.152,-3.915,-0.976,-0.098
1604,2.7,30,20,174.16,142.921,-78.417,-3.921,-39.52,-1.976
1605,2.7,30,50,428.44,368.205,-209.523,-4.19,-113.934,-2.279
1606,2.7,30,100,820.2,738.425,-434.647,-4.346,-289.644,-2.896
1607,2.7,30,150,1242.06,1123.475,-663.452,-4.423,-540.124,-3.601
1608,2.7,30,200,1650.24,1519.207,-908.007,-4.54,-768.319,-3.842
1609,2.7,30,500,4055.26,3751.125,-2249.177,-4.498,-1967.582,-3.935
1610,2.7,30,1000,8085.32,7557.864,-4563.301,-4.563,-4261.993,-4.262
1611,2.7,40,5,67.08,37.525,-12.681,-2.536,16.822,3.364
1612,2.7,40,10,115.68,78.447,-35.603,-3.56,17.768,1.777
1613,2.7,40,20,243.7,191.59,-101.331,-5.067,-33.733,-1.687
1614,2.7,40,50,556.5,478.177,-272.066,-5.441,-175.16,-3.503
1615,2.7,40,100,1099.86,1007.286,-599.93,-5.999,-456.982,-4.57
1616,2.7,40,150,1633,1518.368,-913.553,-6.09,-725.06,-4.834
1617,2.7,40,200,2165.1,2035.239,-1233.35,-6.167,-917.394,-4.587
1618,2.7,40,500,5303.96,5114.982,-3150.552,-6.301,-2884.966,-5.77
1619,2.7,40,1000,10622.54,10331.032,-6396.758,-6.397,-6086.124,-6.086
1620,2.7,50,5,90,56.048,-22.715,-4.543,13.542,2.708
1621,2.7,50,10,163.44,116.573,-56.04,-5.604,2.835,0.283
1622,2.7,50,20,298.8,236.564,-125.898,-6.295,-48.108,-2.405
1623,2.7,50,50,687.28,580.452,-325.904,-6.518,-171.198,-3.424
1624,2.7,50,100,1365.1,1195.711,-690.118,-6.901,-432.983,-4.33
1625,2.7,50,150,2006.44,1786.601,-1043.475,-6.956,-833.177,-5.555
1626,2.7,50,200,2694.72,2407.482,-1409.438,-7.047,-1159.727,-5.799
1627,2.7,50,500,6620.66,6035.729,-3583.633,-7.167,-3258.403,-6.517
1628,2.7,50,1000,13154.04,12166.93,-7295.063,-7.295,-6859.232,-6.859
1629,2.7,100,5,170.1,93.724,-30.724,-6.145,41.058,8.212
1630,2.7,100,10,312.5,199.442,-83.701,-8.37,17.047,1.705
1631,2.7,100,20,558.58,426.53,-219.649,-10.982,-15.876,-0.794
1632,2.7,100,50,1366.58,1164.209,-658.068,-13.161,-402.324,-8.046
1633,2.7,100,100,2673.26,2435.949,-1445.852,-14.459,-1024.778,-10.248
1634,2.7,100,150,3940.28,3613.464,-2154.101,-14.361,-1641.853,-10.946
1635,2.7,100,200,5310.18,4989.955,-3023.222,-15.116,-2424.004,-12.12
1636,2.7,100,500,12872.86,12270.814,-7503.088,-15.006,-6117.73,-12.235
1637,2.7,100,1000,25832.34,25014.059,-15446.526,-15.447,-13856.613,-13.857
1638,2.7,200,5,342.18,193.209,-66.475,-13.295,55.873,11.175
1639,2.7,200,10,626.36,441.308,-209.323,-20.932,-10.317,-1.032
1640,2.7,200,20,1142.34,873.08,-449.991,-22.5,-45.214,-2.261
1641,2.7,200,50,2705.38,2267.14,-1265.147,-25.303,-871.283,-17.426
1642,2.7,200,100,5343.38,4750.048,-2771.019,-27.71,-2114.359,-21.144
1643,2.7,200,150,7872.54,7254.509,-4338.754,-28.925,-2996.839,-19.979
1644,2.7,200,200,10239.42,9520.986,-5728.608,-28.643,-4460.804,-22.304
1645,2.7,200,500,25562.32,24335.411,-14867.885,-29.736,-13462.84,-26.926
1646,2.7,200,1000,51130.8,49150.085,-30212.752,-30.213,-28431.473,-28.431
1647,2.7,500,5,939.02,591.134,-243.349,-48.67,96.761,19.352
1648,2.7,500,10,1602.72,1072.505,-478.905,-47.891,185.614,18.561
1649,2.7,500,20,3068.8,2296.574,-1159.981,-57.999,-214.619,-10.731
1650,2.7,500,50,6834.06,5874.66,-3343.527,-66.871,-1999.39,-39.988
1651,2.7,500,100,13207.18,12109.955,-7218.407,-72.184,-4375.926,-43.759
1652,2.7,500,150,19535.22,18180.88,-10945.613,-72.971,-9098.922,-60.659
1653,2.7,500,200,25640.02,24403.971,-14907.667,-74.538,-12429.23,-62.146
1654,2.7,500,500,64563.64,62744.99,-38832.531,-77.665,-35447.434,-70.895
1655,2.7,500,1000,126449.26,123978.305,-77145.246,-77.145,-71948.456,-71.948
1656,2.7,1000,5,1727.1,1034.979,-395.313,-79.063,293.112,58.622
1657,2.7,1000,10,3082.8,2279.975,-1138.197,-113.82,-32.84,-3.284
1658,2.7,1000,20,5573.26,4351.256,-2287.086,-114.354,-373.063,-18.653
1659,2.7,1000,50,13587.28,11372.118,-6339.792,-126.796,-3584.467,-71.689
1660,2.7,1000,100,26505.56,23324.304,-13507.43,-135.074,-7881.748,-78.817
1661,2.7,1000,150,38809.04,35194.479,-20820.76,-138.805,-16571.975,-110.48
1662,2.7,1000,200,52269.8,46847.024,-27487.839,-137.439,-22400.857,-112.004
1663,2.7,1000,500,127499.44,117314.982,-70092.967,-140.186,-61070.417,-122.141
1664,2.7,1000,1000,253001.66,234949.191,-141244.873,-141.245,-126792.74,-126.793
1665,2.7,5000,5,8468.98,3986.796,-850.136,-170.027,2529.329,505.866
1666,2.7,5000,10,16570.52,11453.894,-5316.664,-531.666,2189.411,218.941
1667,2.7,5000,20,29640.48,22182.629,-11204.674,-560.234,-3765.324,-188.266
1668,2.7,5000,50,67400.3,57934.775,-32971.701,-659.434,-18473.39,-369.468
1669,2.7,5000,100,128174.04,113555.99,-66084.123,-660.841,-45548.838,-455.488
1670,2.7,5000,150,196009.4,178598.098,-106002.024,-706.68,-84051.85,-560.346
1671,2.7,5000,200,257319.62,239774.76,-144471.197,-722.356,-100187.814,-500.939
1672,2.7,5000,500,635858.6,609370.948,-373867.763,-747.736,-325352.662,-650.705
1673,2.7,5000,1000,1262894.52,1224725.601,-756986.89,-756.987,-656287.907,-656.288
1674,2.7,10000,5,16623.22,9308.861,-3152.113,-630.423,3188.889,637.778
1675,2.7,10000,10,31450.28,21287.936,-9639.684,-963.968,-1320.385,-132.038
1676,2.7,10000,20,56924,43420.652,-22337.689,-1116.884,-5737.873,-286.894
1677,2.7,10000,50,135954.4,116371.92,-66018.439,-1320.369,-32041.041,-640.821
1678,2.7,10000,100,260909.96,237051.162,-140417.843,-1404.178,-104788.173,-1047.882
1679,2.7,10000,150,394675.34,365800.339,-219624.288,-1464.162,-172629.116,-1150.861
1680,2.7,10000,200,517337.74,484850.281,-293243.71,-1466.219,-223361.788,-1116.809
1681,2.7,10000,500,1274168.9,1232257.403,-760342.995,-1520.686,-691300.318,-1382.601
1682,2.7,10000,1000,2529250.98,2477889.305,-1541129.682,-1541.13,-1449855.401,-1449.855
1683,2.8,10,5,17.98,11.891,-5.469,-1.094,2.2,0.44
1684,2.8,10,10,34.9,24.672,-12.208,-1.221,0.429,0.043
1685,2.8,10,20,64.38,50.316,-27.323,-1.366,-7.096,-0.355
1686,2.8,10,50,157.36,132.168,-75.968,-1.519,-36.889,-0.738
1687,2.8,10,100,310.46,271.692,-160.813,-1.608,-126.263,-1.263
1688,2.8,10,150,458.88,410.366,-246.481,-1.643,-210.086,-1.401
1689,2.8,10,200,615.12,551.413,-331.727,-1.659,-268.073,-1.34
1690,2.8,10,500,1511.44,1388.93,-849.13,-1.698,-781.406,-1.563
1691,2.8,10,1000,3013.36,2791.572,-1715.372,-1.715,-1598.782,-1.599
1692,2.8,20,5,37,22.9,-9.686,-1.937,4.343,0.869
1693,2.8,20,10,67.76,47.134,-22.934,-2.293,-0.884,-0.088
1694,2.8,20,20,120.08,94.403,-51.517,-2.576,-18.257,-0.913
1695,2.8,20,50,291.06,238.987,-135.037,-2.701,-87.184,-1.744
1696,2.8,20,100,564.16,495.762,-294.277,-2.943,-233.291,-2.333
1697,2.8,20,150,847.84,748.035,-445.235,-2.968,-326.653,-2.178
1698,2.8,20,200,1104.62,981.153,-586.645,-2.933,-485.742,-2.429
1699,2.8,20,500,2791,2538.727,-1541.942,-3.084,-1408.194,-2.816
1700,2.8,20,1000,5541.72,5074.664,-3095.478,-3.095,-2898.587,-2.899
1701,2.8,30,5,59.1,36.257,-15.15,-3.03,9.243,1.849
1702,2.8,30,10,97.76,66.386,-31.471,-3.147,1.915,0.192
1703,2.8,30,20,180.16,141.31,-76.967,-3.848,-20.438,-1.022
1704,2.8,30,50,432.78,359.834,-205.27,-4.105,-114.993,-2.3
1705,2.8,30,100,824.1,710.757,-416.436,-4.164,-304.112,-3.041
1706,2.8,30,150,1228.42,1062.273,-623.552,-4.157,-435.187,-2.901
1707,2.8,30,200,1635.82,1438.087,-853.866,-4.269,-729.45,-3.647
1708,2.8,30,500,4054.6,3678.11,-2230.039,-4.46,-1946.033,-3.892
1709,2.8,30,1000,8027.36,7380.199,-4513.285,-4.513,-4172.298,-4.172
1710,2.8,40,5,69.42,36.431,-11.638,-2.328,20.47,4.094
1711,2.8,40,10,136.62,87.631,-38.838,-3.884,14.477,1.448
1712,2.8,40,20,246.12,193.078,-105.178,-5.259,-40.352,-2.018
1713,2.8,40,50,563.36,494.785,-293.585,-5.872,-177.66,-3.553
1714,2.8,40,100,1093.84,1008.72,-618.062,-6.181,-379.726,-3.797
1715,2.8,40,150,1626.96,1536.587,-955.53,-6.37,-658.051,-4.387
1716,2.8,40,200,2153.42,2071.062,-1301.983,-6.51,-1102.066,-5.51
1717,2.8,40,500,5365.88,5250.168,-3333.782,-6.668,-2939.27,-5.879
1718,2.8,40,1000,10515.04,10339.565,-6584.194,-6.584,-6243.761,-6.244
1719,2.8,50,5,93.12,59.345,-26.088,-5.218,22.914,4.583
1720,2.8,50,10,177.32,128.315,-64.986,-6.499,-3.713,-0.371
1721,2.8,50,20,295.64,234.918,-129.332,-6.467,-40.969,-2.048
1722,2.8,50,50,723.22,611.798,-353.505,-7.07,-228.336,-4.567
1723,2.8,50,100,1345.04,1202.994,-722.622,-7.226,-524.459,-5.245
1724,2.8,50,150,1984.02,1834.531,-1125.952,-7.506,-879.311,-5.862
1725,2.8,50,200,2661.7,2505.911,-1555.304,-7.777,-1326.339,-6.632
1726,2.8,50,500,6565.24,6307.752,-3963.023,-7.926,-3530.059,-7.06
1727,2.8,50,1000,13072.66,12671.748,-8002.941,-8.003,-7512.879,-7.513
1728,2.8,100,5,171.36,103.893,-42.693,-8.539,19.024,3.805
1729,2.8,100,10,337.78,251.312,-130.676,-13.068,-6.931,-0.693
1730,2.8,100,20,578.84,447.839,-241.111,-12.056,-86.443,-4.322
1731,2.8,100,50,1402.68,1179.989,-679.032,-13.581,-488.071,-9.761
1732,2.8,100,100,2669.86,2367.931,-1414.41,-14.144,-1037.325,-10.373
1733,2.8,100,150,4039.6,3665.239,-2222.525,-14.817,-1701.015,-11.34
1734,2.8,100,200,5246.7,4754.356,-2880.535,-14.403,-2276.57,-11.383
1735,2.8,100,500,12836.7,11768.139,-7183.603,-14.367,-6397.201,-12.794
1736,2.8,100,1000,25955.22,23916.657,-14646.935,-14.647,-13315.76,-13.316
1737,2.8,200,5,332.22,178.207,-59.557,-11.911,65.191,13.038
1738,2.8,200,10,623.54,428.104,-205.411,-20.541,64.653,6.465
1739,2.8,200,20,1162.08,887.653,-472.624,-23.631,-102.283,-5.114
1740,2.8,200,50,2707.1,2324.559,-1357.737,-27.155,-786.185,-15.724
1741,2.8,200,100,5370,4895.911,-2978.054,-29.781,-2084.478,-20.845
1742,2.8,200,150,7961.5,7495.446,-4652.053,-31.014,-3830.281,-25.535
1743,2.8,200,200,10377.14,9838.298,-6132.176,-30.661,-4834.126,-24.171
1744,2.8,200,500,25640.7,25022.908,-15865.515,-31.731,-14172.458,-28.345
1745,2.8,200,1000,51182.9,50431.625,-32152.018,-32.152,-28612.131,-28.612
1746,2.8,500,5,862.8,447.626,-139.483,-27.897,177.863,35.573
1747,2.8,500,10,1663.96,1092.705,-498.433,-49.843,85.759,8.576
1748,2.8,500,20,2901.24,2186.339,-1150.182,-57.509,-204.799,-10.24
1749,2.8,500,50,6708.26,5787.633,-3391.825,-67.837,-2063.226,-41.265
1750,2.8,500,100,13119.46,11702.997,-7017.476,-70.175,-4787.47,-47.875
1751,2.8,500,150,19617.14,17870.167,-10864.046,-72.427,-7952.871,-53.019
1752,2.8,500,200,25691.96,23524.639,-14348.939,-71.745,-11671.812,-58.359
1753,2.8,500,500,64546.44,61198.161,-38145.861,-76.292,-31479.854,-62.96
1754,2.8,500,1000,127545.24,122792.394,-77240.523,-77.241,-67973.817,-67.974
1755,2.8,1000,5,1597.92,791.481,-220.796,-44.159,321.434,64.287
1756,2.8,1000,10,3021.86,1954.01,-874.774,-87.477,185.475,18.547
1757,2.8,1000,20,5767.1,4472.998,-2413.319,-120.666,-1017.588,-50.879
1758,2.8,1000,50,13454.56,11596.116,-6790.916,-135.818,-3585.533,-71.711
1759,2.8,1000,100,26998.88,24943.813,-15301.356,-153.014,-11254.831,-112.548
1760,2.8,1000,150,39788.78,37227.084,-23016.805,-153.445,-16594.768,-110.632
1761,2.8,1000,200,51931.5,49109.629,-30562.664,-152.813,-24986.509,-124.933
1762,2.8,1000,500,127299.74,123950.543,-78486.35,-156.973,-70582.124,-141.164
1763,2.8,1000,1000,253265.98,249021.497,-158569.361,-158.569,-146307.904,-146.308
1764,2.8,5000,5,8547.46,4515.425,-1462.761,-292.552,2546.839,509.368
1765,2.8,5000,10,15892.18,10979.472,-5303.693,-530.369,1004.144,100.414
1766,2.8,5000,20,29052.36,21572.371,-11196.528,-559.826,-4330.133,-216.507
1767,2.8,5000,50,69810.26,59534.53,-34602.294,-692.046,-21611.957,-432.239
1768,2.8,5000,100,130471.9,116898.444,-70301.337,-703.013,-55525.127,-555.251
1769,2.8,5000,150,194780.48,179651.424,-110086.967,-733.913,-85277.774,-568.518
1770,2.8,5000,200,258288.9,243496.776,-151250.74,-756.254,-119649.241,-598.246
1771,2.8,5000,500,642072.32,619805.866,-390494.323,-780.989,-345292.787,-690.586
1772,2.8,5000,1000,1262102.78,1229949.977,-779198.984,-779.199,-731998.214,-731.998
1773,2.8,10000,5,16541.82,10521.743,-4613.951,-922.79,2432.929,486.586
1774,2.8,10000,10,29097.74,19089.547,-8697.497,-869.75,2114.104,211.41
1775,2.8,10000,20,59242.92,46786.006,-25627.82,-1281.391,-8332.02,-416.601
1776,2.8,10000,50,134771.6,113681.388,-65548.674,-1310.973,-42863.236,-857.265
1777,2.8,10000,100,267476.76,238158.398,-142630.984,-1426.31,-97241.106,-972.411
1778,2.8,10000,150,392214.28,351043.454,-210966.925,-1406.446,-165473.109,-1103.154
1779,2.8,10000,200,517897.9,467833.028,-282869.492,-1414.347,-247921.154,-1239.606
1780,2.8,10000,500,1275901.74,1170091.558,-714412.365,-1428.825,-610322.611,-1220.645
1781,2.8,10000,1000,2537174.34,2338459.518,-1432325.825,-1432.326,-1315352.779,-1315.353
1782,2.9,10,5,18.64,11.118,-4.69,-0.938,1.238,0.248
1783,2.9,10,10,35.86,26.016,-13.65,-1.365,-1.655,-0.166
1784,2.9,10,20,64.68,52.725,-30.421,-1.521,-15.521,-0.776
1785,2.9,10,50,155.92,141.791,-88.026,-1.761,-51.849,-1.037
1786,2.9,10,100,304.48,286.946,-181.953,-1.82,-144.077,-1.441
1787,2.9,10,150,460.18,436.844,-278.161,-1.854,-227.247,-1.515
1788,2.9,10,200,610.42,586.088,-375.598,-1.878,-314.776,-1.574
1789,2.9,10,500,1512.84,1467.901,-946.232,-1.892,-863.75,-1.728
1790,2.9,10,1000,3011.3,2948.733,-1910.354,-1.91,-1800.967,-1.801
1791,2.9,20,5,36.54,20.97,-8.37,-1.674,4.828,0.966
1792,2.9,20,10,66.16,44.943,-22.129,-2.213,0.326,0.033
1793,2.9,20,20,122.64,93.9,-51.611,-2.581,-20.42,-1.021
1794,2.9,20,50,294.4,241.749,-140.232,-2.805,-74.13,-1.483
1795,2.9,20,100,559.1,477.056,-284.263,-2.843,-190.688,-1.907
1796,2.9,20,150,840.96,733.734,-443.748,-2.958,-324.751,-2.165
1797,2.9,20,200,1138.08,1000.746,-608.305,-3.042,-476.401,-2.382
1798,2.9,20,500,2780.78,2500.255,-1541.366,-3.083,-1386.691,-2.773
1799,2.9,20,1000,5572.12,5028.81,-3107.39,-3.107,-2823.879,-2.824
1800,2.9,30,5,51.28,27.72,-10.037,-2.007,14.159,2.832
1801,2.9,30,10,96.72,63.24,-29.888,-2.989,-2.241,-0.224
1802,2.9,30,20,184.74,140.969,-77.265,-3.863,-36.839,-1.842
1803,2.9,30,50,421.46,352.543,-207.212,-4.144,-101.381,-2.028
1804,2.9,30,100,820.22,728.905,-446.071,-4.461,-335.65,-3.356
1805,2.9,30,150,1234.4,1111.441,-685.786,-4.572,-542.882,-3.619
1806,2.9,30,200,1638.48,1508.521,-943.528,-4.718,-800.544,-4.003
1807,2.9,30,500,4078.66,3825.938,-2419.503,-4.839,-2137.372,-4.275
1808,2.9,30,1000,8124.86,7690.598,-4888.922,-4.889,-4359.044,-4.359
1809,2.9,40,5,66.06,41.681,-18.902,-3.78,7.452,1.49
1810,2.9,40,10,129.56,92.865,-48.189,-4.819,6.406,0.641
1811,2.9,40,20,246.66,190.649,-105.594,-5.28,-30.314,-1.516
1812,2.9,40,50,574.2,495.062,-297.062,-5.941,-184.18,-3.684
1813,2.9,40,100,1106.44,969.996,-588.465,-5.885,-367.107,-3.671
1814,2.9,40,150,1617,1444.318,-886.732,-5.912,-669.621,-4.464
1815,2.9,40,200,2146.38,1897.958,-1157.827,-5.789,-976.29,-4.881
1816,2.9,40,500,5272.04,4756.281,-2938.336,-5.877,-2646.496,-5.293
1817,2.9,40,1000,10438.24,9516.421,-5917.028,-5.917,-5408.149,-5.408
1818,2.9,50,5,92.22,47.969,-16.169,-3.234,17.402,3.48
1819,2.9,50,10,161.44,103.198,-47.529,-4.753,7.525,0.753
1820,2.9,50,20,305.3,230.911,-125.635,-6.282,-61.443,-3.072
1821,2.9,50,50,675.98,571.946,-338.85,-6.777,-201.214,-4.024
1822,2.9,50,100,1347.76,1215.06,-750.315,-7.503,-515.067,-5.151
1823,2.9,50,150,1995.54,1851.343,-1163.226,-7.755,-896.585,-5.977
1824,2.9,50,200,2665.08,2485.851,-1566.858,-7.834,-1278.986,-6.395
1825,2.9,50,500,6634.14,6355.789,-4068.155,-8.136,-3703.678,-7.407
1826,2.9,50,1000,13117.28,12670.444,-8147.244,-8.147,-7678.346,-7.678
1827,2.9,100,5,167.4,102.493,-44.769,-8.954,13.264,2.653
1828,2.9,100,10,327.34,224.962,-112.086,-11.209,-3.595,-0.36
1829,2.9,100,20,591.52,460.294,-256.322,-12.816,-76.786,-3.839
1830,2.9,100,50,1340.48,1118.773,-656.539,-13.131,-382.549,-7.651
1831,2.9,100,100,2604.52,2299.319,-1401.209,-14.012,-990.435,-9.904
1832,2.9,100,150,4036.14,3621.41,-2229.637,-14.864,-1759.231,-11.728
1833,2.9,100,200,5229.12,4753.014,-2949.869,-14.749,-2539.079,-12.695
1834,2.9,100,500,12993.54,12161.318,-7680.787,-15.362,-6696.411,-13.393
1835,2.9,100,1000,25615.1,24215.136,-15382.343,-15.382,-14374.904,-14.375
1836,2.9,200,5,353.68,218.065,-96.107,-19.221,49.27,9.854
1837,2.9,200,10,580.22,411.466,-211.39,-21.139,-40.712,-4.071
1838,2.9,200,20,1144.8,893.639,-498.881,-24.944,-142.286,-7.114
